Round,round_num,home_Gls,Away_Gls,goals_difference,shots_difference,SoT_difference,tackles_difference,touches_difference,xG_difference,home_side_rank,away_side_rank,rolling_points_difference,rolling_points_home_difference,rolling_points_away_difference
Matchweek 27,27,3,1,0.2,3.2,1.4,-3.6,-27,0.3,6,13,0.40000000000000013,-0.8,1.2
Matchweek 27,27,1,1,0.4,1.2,-0.6,3,-36.8,0.4,16,10,0.19999999999999996,0.19999999999999996,-2
Matchweek 28,28,4,1,2,15.4,5.4,-2,315.8,1.6,1,13,2.2,2,1.4
Matchweek 28,28,3,0,0,0.6,0.6,-1.2,52.6,0,8,20,-0.39999999999999991,0.39999999999999991,1.7999999999999998
Matchweek 28,28,1,1,0,-2.4,0.2,-5.4,-94.4,-0.1,10,13,0.20000000000000007,1.8,0.19999999999999996
Matchweek 28,28,1,0,0.4,1.4,0.6,-2.6,125.8,0.7,5,4,-1,-1.2,0.20000000000000018
Matchweek 28,28,2,2,0.4,1.8,0.8,0.8,256.2,0,8,12,0,0.19999999999999996,0.19999999999999996
Matchweek 28,28,1,0,1,4,2.6,3.6,174.2,1,7,11,0.60000000000000009,0.8,-0.59999999999999987
Matchweek 28,28,3,0,0.4,4.8,1.6,-2.8,248.8,0.6,2,16,1.4,0.60000000000000009,0.79999999999999993
Matchweek 28,28,1,2,-0.2,-4.6,-2.6,2.4,92,-0.9,13,3,-0.59999999999999987,0.60000000000000009,-0.39999999999999991
Matchweek 28,28,3,3,-1,-1.2,-1.8,10,-45.4,-0.3,17,6,-0.19999999999999996,-1,0
Matchweek 28,28,2,4,0.2,-1.6,0.4,-2.2,149.8,0,17,17,0.19999999999999996,0.8,0.8
Matchweek 29,29,4,1,1.4,8.4,3.2,-3,259.6,1.1,1,19,1.6,1.6,1.7999999999999998
Matchweek 29,29,2,1,0.2,-1.8,-1,-0.2,-73.2,0.3,17,11,0.39999999999999991,-0.19999999999999996,-0.20000000000000007
Matchweek 29,29,3,3,0.6,6.2,1.8,-0.4,154.2,1.3,4,9,0.39999999999999991,-0.20000000000000018,0.8
Matchweek 29,29,0,2,-0.2,4,0,5,198.2,-0.3,9,7,-0.20000000000000018,0.20000000000000018,-1.4
Matchweek 29,29,1,1,0,-6,-0.2,1.2,-92.6,-0.9,13,13,0.39999999999999997,-0.20000000000000007,0.19999999999999996
Matchweek 29,29,1,1,-0.8,-2.4,-1,5.8,-124.6,-0.1,12,6,-0.39999999999999991,0,-0.99999999999999989
Matchweek 29,29,4,1,0,2.4,-0.4,-0.4,66.4,0.4,2,8,0.39999999999999991,0.60000000000000009,0.39999999999999991
Matchweek 29,29,2,0,0.6,-0.8,0.2,-6.6,-87,0.4,3,4,0.40000000000000013,-1,0
Matchweek 29,29,1,1,0.2,-3.6,-1.2,-4.2,-104.8,-0.3,13,18,0,0.19999999999999996,0.4
Matchweek 29,29,1,0,0.4,-1.6,-0.8,-8.6,-60.4,0.4,13,19,-0.8,0.8,-0.99999999999999989
Matchweek 30,30,2,0,0.6,-1.6,-1,0.4,-53.4,0.9,7,16,1.8000000000000003,-0.60000000000000009,1.2
Matchweek 30,30,1,1,-0.4,-6.8,-2.2,2.4,-6,-1.2,9,3,-1.4,0.20000000000000018,-0.39999999999999991
Matchweek 30,30,0,0,-0.8,-1.4,0,0.8,86.6,-0.8,11,14,-1.2,-0.60000000000000009,0.60000000000000009
Matchweek 30,30,1,5,1.2,0.2,0.8,2.8,2,0.2,19,12,0.79999999999999993,0.6,0.19999999999999996
Matchweek 30,30,0,1,-0.6,0.4,-1.6,0.4,103.6,-0.2,16,14,-0.79999999999999993,-0.19999999999999996,0.20000000000000007
Matchweek 30,30,2,2,-1.2,-5.2,-1.6,-1,-164.6,-0.5,8,1,-1.6,-0.60000000000000009,-1.5999999999999999
Matchweek 30,30,2,0,-1,-1.2,-0.8,-4,76.2,-0.4,4,13,-0.39999999999999991,0.8,0.6
Matchweek 30,30,1,4,-1.8,-2.8,-1.4,6.6,-147.4,-1.1,19,2,-2,-1.6,0.19999999999999996
Matchweek 30,30,2,1,-0.4,-5.6,-2.6,-1.4,-105,-1.3,5,5,0,0,0.19999999999999996
Matchweek 30,30,1,0,-0.2,-5.8,-1.2,-2.8,-74.8,-0.5,16,10,-0.39999999999999991,0.19999999999999996,-0.79999999999999993
Matchweek 31,31,3,0,0.2,-3.4,-0.8,-2.2,20.6,-0.3,7,4,0.20000000000000018,-0.60000000000000009,0.8
Matchweek 31,31,1,2,-0.8,-3,-1.6,6.2,39.4,-1.1,10,5,-0.20000000000000018,-1.4,0.6
Matchweek 31,31,1,4,0.6,1,0.6,6.6,-215.8,0.1,15,11,1,1,-0.20000000000000007
Matchweek 31,31,1,6,-0.6,-3.8,-0.2,5,-122.4,-1.1,19,8,-0.59999999999999987,-1,-0.20000000000000007
Matchweek 31,31,3,1,2.2,2,3,-6.8,142.8,1,2,17,2.6,2.2,0.19999999999999996
Matchweek 31,31,0,2,0.6,-2.2,-0.4,-0.6,-8.6,-0.4,17,3,-0.4,-1,0.20000000000000007
Matchweek 31,31,0,2,-0.4,-0.8,-0.6,-0.2,69.2,-0.2,19,12,0,0.4,0.39999999999999991
Matchweek 31,31,2,3,0.6,3.4,-1,-2.4,75.4,-0.2,6,13,-0.19999999999999996,2,0.19999999999999996
Matchweek 31,31,2,2,-2.8,-7.4,-3,-0.8,-265.2,-1.2,15,1,-1.6,-0.39999999999999991,-1.8
Matchweek 31,31,2,0,-0.4,1,0.6,1.8,188.4,-0.6,14,9,0.19999999999999996,-0.40000000000000013,0
Matchweek 32,32,3,3,2.2,0.8,1.8,0.2,83,1.4,1,19,1.8000000000000003,2,1.2
Matchweek 32,32,0,4,0.6,-0.6,1.8,-3,84.6,0.3,14,13,1.2,-0.60000000000000009,0.79999999999999993
Matchweek 32,32,1,1,-1.2,-2.6,-1.4,0,-31.4,-0.3,9,7,-2,0.40000000000000013,-1.6
Matchweek 32,32,1,1,-1.2,8.4,1.4,6.8,-110.6,0.5,5,2,-1.4,-1,-1.2000000000000002
Matchweek 32,32,0,0,0.8,0,0,-4.6,68.6,0.3,12,15,0.39999999999999991,-1.2,0.6
Matchweek 32,32,2,0,-0.8,4,-1,-2.2,197.2,0,9,20,0,0,0.20000000000000007
Matchweek 32,32,2,1,-0.6,-0.2,-1.8,-4.2,-128,0.3,15,15,-0.99999999999999989,-1,0.4
Matchweek 32,32,3,3,1.4,3,0.6,3,227,1.2,8,18,1.2,0.60000000000000009,0.60000000000000009
Matchweek 32,32,4,1,-0.4,0.2,1,-6.2,-93.8,0.4,3,11,0.59999999999999987,1.6,-0.4
Matchweek 32,32,6,1,-0.8,0.4,0.6,3.4,-69,0.3,4,6,0.39999999999999991,-1,0.19999999999999996
Matchweek 33,33,1,0,0.8,-2,0.2,-2.2,-153.8,0.7,6,10,1.2000000000000002,1,0.8
Matchweek 33,33,0,1,-0.4,5.8,0.4,3,262,0,11,9,-0.60000000000000009,-1,0.8
Matchweek 33,33,1,4,-1.4,-2.6,-0.4,1.4,-97.2,-1.5,18,3,-1.4,-0.60000000000000009,-0.6
Matchweek 33,33,1,1,0.4,-0.8,0.8,5,-44.2,-0.3,19,16,-0.4,0,0.19999999999999996
Matchweek 33,33,4,1,0,-0.8,1,-5.6,41,-0.2,2,1,0.8,0,-0.40000000000000013
Matchweek 33,33,3,1,-0.6,-12.4,-3.4,1.2,-227.6,-2,16,5,-1.2000000000000002,-1,-0.8
Matchweek 33,33,0,1,0.2,-3.4,-1.6,3,-54.8,-0.9,19,12,-1.4,-0.60000000000000009,-1
Matchweek 33,33,2,2,0.2,-4.4,-3,1,-40.2,-1.4,7,4,-0.8,-0.20000000000000018,-0.19999999999999996
Matchweek 33,33,1,2,-1.2,-1.6,0.2,1.6,-252.8,-0.9,15,8,0,-0.40000000000000013,-0.99999999999999989
Matchweek 33,33,1,0,-0.4,-1.4,0,0.8,150.8,-0.3,14,12,-0.20000000000000018,1,-1
Matchweek 34,34,3,1,2,-2.6,0.4,-5.8,-48.4,0.8,1,11,1.2,1.8,1.4000000000000001
Matchweek 34,34,4,1,0.6,4,1.4,-7.6,150,0.7,12,19,2.1999999999999997,0.59999999999999987,1.2000000000000002
Matchweek 34,34,2,1,-0.2,-1.6,-0.8,-1.4,14.2,0.4,9,17,0.19999999999999996,0.39999999999999991,0
Matchweek 34,34,6,0,0.4,11.2,4.4,-3,34.4,1.9,5,14,-1,-0.19999999999999996,0.4
Matchweek 34,34,4,3,0,4.6,0.6,-2.2,112,0,12,15,0,-1,0.8
Matchweek 34,34,1,2,-1.8,-0.4,-2.6,10.6,-81,-1.3,10,2,-1.2000000000000002,-1.4,-0.8
Matchweek 34,34,2,2,0.4,-2.2,-1,-0.6,41,0.7,15,17,0.6,-0.19999999999999996,-0.19999999999999996
Matchweek 34,34,4,3,1.2,1.2,0.4,1,191.4,0.8,7,7,0.60000000000000009,-0.19999999999999973,0.99999999999999989
Matchweek 34,34,1,0,0.2,6.6,3.6,-1.2,136.8,1.8,4,6,-0.60000000000000009,0.60000000000000009,-0.40000000000000013
Matchweek 34,34,2,1,1.8,7.4,2.4,-1,-27.4,1.8,3,19,1.8,1.4,0
Matchweek 35,35,1,3,1.2,3.2,2.4,-4.8,-99.2,0.5,12,11,2.4,1,1.2000000000000002
Matchweek 35,35,1,4,1.4,5.4,2.2,-1.6,178,1.2,5,16,0.99999999999999989,0.80000000000000027,0.19999999999999996
Matchweek 35,35,5,3,0.2,-2,-0.8,2.2,103,-1.3,10,18,0.39999999999999991,-0.19999999999999996,0.6
Matchweek 35,35,1,0,2.4,5,0.8,3.2,353.4,0.9,6,9,0.60000000000000009,0.80000000000000027,0.59999999999999987
Matchweek 35,35,2,1,2,-0.2,2,-11.2,192.6,1,2,19,2.4,2.2,1.4
Matchweek 35,35,0,1,0.4,2.8,0.2,2.4,-79.6,0.9,3,1,0.8,0.39999999999999991,-0.60000000000000009
Matchweek 35,35,5,3,0.4,1.2,0.2,0.4,-140.6,0.5,16,19,0.60000000000000009,0,-0.2
Matchweek 35,35,1,0,-0.2,0.6,1.2,0.6,-61.8,0.2,6,12,-1.2,1.2,-0.99999999999999989
Matchweek 35,35,1,0,-0.2,-8.2,-3,3.2,-238.4,-1.6,15,4,-1.6,-1,0
Matchweek 35,35,1,0,-0.4,-0.4,1,4.4,28.4,-0.4,14,8,-0.19999999999999996,0.39999999999999991,-1
Matchweek 36,36,0,3,-0.2,-7.6,-2,0.4,-5.4,-1.1,2,5,0.20000000000000018,0.39999999999999991,0.8
Matchweek 36,36,2,1,-0.8,-0.6,-2.4,-3.8,-11,-0.4,7,8,0.59999999999999987,0.60000000000000009,1.2000000000000002
Matchweek 36,36,2,0,-1.4,-2.2,-0.8,-3.2,35.8,-0.3,9,15,0,0.19999999999999996,0
Matchweek 36,36,2,2,-1.2,1.6,0.4,-1.8,314,-0.5,11,15,-0.79999999999999993,-0.19999999999999996,0.39999999999999997
Matchweek 36,36,2,0,-0.6,-0.8,-1.6,-1,-36.4,-0.5,12,13,-0.40000000000000013,-0.60000000000000009,-0.40000000000000013
Matchweek 36,36,0,3,-0.8,0.8,-0.2,5.2,-293,-0.7,17,1,-1.6,-2.2,-1.8
Matchweek 36,36,2,2,-1.6,-6,-2.4,1.4,-140.8,-1.5,19,4,-1.6,-2,-0.79999999999999993
Matchweek 36,36,0,3,-1.4,-1.4,0,1.2,-294.4,0.4,18,6,-1.6,-1.4000000000000001,-0.79999999999999993
Matchweek 36,36,2,0,0.8,7,2.8,-2.2,135.8,1.8,3,14,0.19999999999999996,0.20000000000000018,0.4
Matchweek 36,36,0,2,-1,-1,-0.4,-3.4,31.8,0.2,20,10,-1.6,-0.19999999999999996,-0.19999999999999996
Matchweek 37,37,0,1,-0.6,-6.8,-3.2,3.2,-70.2,-1.4,15,3,-0.8,-0.8,1
Matchweek 37,37,3,1,1,9.4,3.4,-4.4,120.4,1.3,5,20,1.2,0.8,0.4
Matchweek 37,37,2,2,0.8,-4.8,-0.6,2.6,-19,-0.1,10,12,0.40000000000000013,0.19999999999999996,-0.6
Matchweek 37,37,1,1,1.8,4.2,1.8,3.8,242.2,1.1,6,7,1.2000000000000002,-0.39999999999999991,0.39999999999999991
Matchweek 37,37,1,0,1,0.6,1.4,-6.2,-51,0.8,1,11,1.8,2.2,1.4000000000000001
Matchweek 37,37,0,0,1.2,6,1,-5.6,99.4,0.8,4,18,1,1.5999999999999999,0.79999999999999993
Matchweek 37,37,1,0,1.2,-4.8,-1,4,-252.8,0.3,13,2,0.20000000000000018,-1.2000000000000002,-1.4000000000000001
Matchweek 37,37,1,3,0.4,-3,-0.8,4,35.6,-0.3,8,9,-1.2,0.19999999999999996,-0.4
Matchweek 37,37,3,1,0.8,0.6,1.8,-2.6,32.4,0,13,19,0.79999999999999993,0.60000000000000009,0.20000000000000007
Matchweek 37,37,1,1,-0.8,-2.6,-3,-2.2,104.2,-0.8,15,17,0.19999999999999996,1.5999999999999999,-0.79999999999999993
Matchweek 38,38,5,0,0.4,4.2,2.4,2.2,135.4,0.1,2,16,-0.19999999999999996,-0.39999999999999991,1.4000000000000001
Matchweek 38,38,2,1,-2,-10,-4,2,-238,-1.6,6,5,-0.40000000000000013,1.4,-0.39999999999999991
Matchweek 38,38,1,0,-0.8,-1,-1.2,3.6,-244.6,-0.4,9,1,-0.60000000000000009,-1.2,-1.8
Matchweek 38,38,0,2,-0.4,-6,0.4,-0.2,59.4,-1.5,11,4,-0.8,-2,-0.40000000000000013
Matchweek 38,38,1,1,-0.8,4,1.4,-5.8,198.4,-0.4,12,13,-0.60000000000000009,0.20000000000000018,0.79999999999999993
Matchweek 38,38,1,0,0.4,3.6,1.2,-1,-56.6,0.9,14,16,-0.19999999999999996,-1,-0.60000000000000009
Matchweek 38,38,1,4,-0.4,-2,-1.4,2.6,-113.6,-0.4,19,8,-0.4,-1.4,0.19999999999999996
Matchweek 38,38,2,1,-0.4,-1.4,-1,5.4,-39.6,0.5,18,14,-0.6,-0.8,-0.20000000000000007
Matchweek 38,38,2,1,-0.8,11.2,3.4,-2.2,131.6,0.8,3,10,0.60000000000000009,1.2000000000000002,-0.39999999999999991
Matchweek 38,38,4,4,-1.2,-5.8,-2.2,0.4,-156.8,-0.7,19,6,-2.6,-2,-1.4
Matchweek 6,6,1,2,-0.6,-5,-2.4,-4.4,28,-0.1,5,2,0,0.60000000000000009,-0.60000000000000009
Matchweek 6,6,1,3,1.2,-1,-1.8,-1.2,28.6,0.1,13,15,1,1.2000000000000002,0.60000000000000009
Matchweek 6,6,2,1,2.2,5.8,4.2,-2.2,225.6,0.8,4,18,1.7999999999999998,1,1
Matchweek 6,6,0,1,0,-4.6,-1.6,-2.8,-50.6,-0.9,15,8,-0.39999999999999991,-3,0.59999999999999987
Matchweek 6,6,0,1,-1.2,2.6,-0.2,-2.4,213,-0.2,14,6,-0.8,-2,-0.20000000000000007
Matchweek 6,6,0,0,0.2,5.4,3,7,-38.8,0.3,10,10,0,0.60000000000000009,-0.39999999999999991
Matchweek 6,6,3,1,0,5.2,0.6,-2.2,193.4,0.4,2,7,0.60000000000000009,0.60000000000000009,0.80000000000000027
Matchweek 6,6,1,1,-0.4,-2.8,-2.2,-5.8,-183,-0.3,19,15,-0.6,-2,-0.6
Matchweek 6,6,2,0,1.4,8,4.2,-5.4,343.6,1.4,1,12,1.6,0.60000000000000009,1.4
Matchweek 6,6,0,8,-0.6,-3.6,-0.8,3.8,-152,-0.9,19,8,-1,-0.59999999999999987,-0.79999999999999993
Matchweek 7,7,5,1,-0.4,-2.4,-2,-0.4,-124.8,0.4,5,5,0,1.2,-1
Matchweek 7,7,0,4,-0.8,-2.4,-0.8,4.4,-202.2,-0.9,19,4,-1.6,-1.6,-1
Matchweek 7,7,1,2,0.4,-0.8,2.8,2.6,24.6,0.1,16,16,0.60000000000000009,0.6,1.2
Matchweek 7,7,0,3,0,-7,-1.6,1.6,-190.4,-1.2,11,11,0.19999999999999996,0.39999999999999991,0.59999999999999987
Matchweek 7,7,0,1,0.2,3.2,0.2,-2.2,84.4,0.4,10,9,0.19999999999999996,0.39999999999999991,-0.19999999999999996
Matchweek 7,7,2,0,1,1.4,2,0.6,8.4,0.9,8,16,0.39999999999999991,1.4,-0.20000000000000018
Matchweek 7,7,1,1,-0.2,-3,-0.2,0.4,-71.4,-0.8,11,14,0.39999999999999991,0.8,-0.8
Matchweek 7,7,1,1,0,2.2,2.4,3.8,-63.8,-0.3,2,2,0,-0.60000000000000009,-0.20000000000000018
Matchweek 7,7,2,0,1,0.6,0.4,-0.4,-7.6,0.7,7,20,1.6,1,0.79999999999999993
Matchweek 7,7,1,1,-1.4,-6.2,-3.6,7.4,-227.2,-1.2,15,1,-2.2,-1.6,-1.7999999999999998
Matchweek 8,8,1,0,-0.4,-4.6,-2,3.8,-134.4,0,2,2,-0.60000000000000009,-1,-0.19999999999999996
Matchweek 8,8,2,2,0,-0.2,1.6,0,26.8,-0.4,5,4,-0.8,-0.20000000000000018,0
Matchweek 8,8,1,4,-0.4,-5.6,-2.4,-2.4,-106.8,-1.2,17,11,-1.2,-1,0.20000000000000018
Matchweek 8,8,0,0,0.2,1.2,1.6,3,7.2,0.3,9,13,0.60000000000000009,-1,0.19999999999999996
Matchweek 8,8,3,0,0.6,4.8,1.6,3,79.2,0.9,14,19,0.4,0.19999999999999996,1
Matchweek 8,8,2,0,0,-1.4,-0.4,1.2,106.6,-0.1,11,20,0.8,0.59999999999999987,0.79999999999999993
Matchweek 8,8,0,1,-1.6,-8.8,-6.6,-2.6,-245.2,-1,17,1,-1.8,-1.7,-2.6
Matchweek 8,8,2,1,0.2,-1.4,1,0.4,48.8,0,9,14,0.6,0,-0.59999999999999987
Matchweek 8,8,2,2,-0.8,-4.4,-1.4,0.4,-110.8,-0.8,7,8,0,1,0
Matchweek 8,8,1,1,-1.2,-6.8,-3.4,-1.2,-13.6,-1,16,5,-1.4,-2,-0.79999999999999993
Matchweek 9,9,4,1,0.4,5,1.2,0.6,-9.8,0.4,4,9,0.60000000000000009,0.60000000000000009,0
Matchweek 9,9,1,2,-0.6,3.8,0.6,1.6,-13.4,0.2,19,15,-0.19999999999999996,-0.6,-0.60000000000000009
Matchweek 9,9,3,0,0.2,4.4,0.6,2.8,12,0.5,13,18,0.2,1.2,0
Matchweek 9,9,3,2,-0.6,1.6,0.4,1.2,109.8,0.4,9,4,-1,-1.2,-1
Matchweek 9,9,2,0,0.2,-2.2,-0.6,-3.4,142,0.1,3,16,0.80000000000000027,2,0.19999999999999996
Matchweek 9,9,2,1,0,1.6,1,-1.6,128.2,0.1,2,6,0,0.60000000000000009,0.19999999999999996
Matchweek 9,9,4,0,1.8,4.6,1.4,-5.4,129.2,1.2,6,11,0.39999999999999991,0.39999999999999991,-0.20000000000000018
Matchweek 9,9,2,2,-0.2,-2,1.2,-2.6,52.2,-0.5,13,17,0.39999999999999991,1.9000000000000001,0
Matchweek 9,9,1,2,-0.4,-3.6,-0.2,2.8,-117,0,20,8,-1,-1,-0.6
Matchweek 9,9,2,0,1.4,8,4,1.6,28.6,0.7,1,12,1.2000000000000002,0.60000000000000009,1.6
Matchweek 10,10,5,0,1.4,1.2,0,0.4,86.2,0.5,4,20,1.8,1.2,2.4
Matchweek 10,10,2,0,1.8,4.2,3.4,-1.2,105,0.5,4,18,1.6,2.7,0.59999999999999987
Matchweek 10,10,2,1,0,1,0.4,5,-83.2,0,17,19,0,0.4,-0.60000000000000009
Matchweek 10,10,1,1,1.2,-3.2,0.4,-3.6,-101.4,0.4,6,13,0,0.60000000000000009,0.8
Matchweek 10,10,0,2,0.8,-3.4,0.8,0.6,92.4,0.5,9,11,1.2,0.19999999999999996,0
Matchweek 10,10,1,1,-1.2,-10.4,-4.2,-1.2,-195.2,-1.2,11,2,-1.6,-0.8,-1
Matchweek 10,10,3,0,1.2,4.4,0.4,1.8,152.2,1,2,14,1.4000000000000001,0.39999999999999991,1
Matchweek 10,10,0,3,-0.4,0.8,-1.2,1.8,-41.4,-0.4,8,1,-0.19999999999999996,-1.2,-0.8
Matchweek 10,10,0,1,0,-4.8,0.4,-6.6,-21.2,-0.5,9,14,-0.39999999999999991,1.4,0.39999999999999991
Matchweek 10,10,2,2,-2.2,-4.6,-3.2,3.8,-153.6,-1.5,14,6,-1.4000000000000001,-1.4,-0.59999999999999987
Matchweek 11,11,3,2,0.4,3.4,0.8,2.4,25.6,0.9,10,12,0.59999999999999987,-0.8,0
Matchweek 11,11,0,2,0,-2.2,0,-7,61.6,0,19,10,-1.2,-1.2,-0.59999999999999987
Matchweek 11,11,1,0,0.2,4.2,0.8,4.4,-109.8,0.1,13,8,0.8,-1.4,-0.19999999999999996
Matchweek 11,11,0,1,-0.4,-1.4,0,7.4,-42,0,15,7,-0.8,-0.40000000000000013,-0.8
Matchweek 11,11,1,1,-1.2,-6.4,-2.8,3.4,-263.2,-1.2,17,2,-1.2000000000000002,-2.3000000000000003,-1
Matchweek 11,11,6,1,0.8,3,1.8,-5.2,204.6,0.7,1,17,1.4,2.6,1.8
Matchweek 11,11,1,0,1,2.2,2.6,-5.8,56.4,0.8,6,4,0.40000000000000013,0.39999999999999991,-0.40000000000000013
Matchweek 11,11,2,0,-2,-4.6,-2.8,2,-13.6,-0.6,13,4,-2,-1.2,-0.59999999999999987
Matchweek 11,11,3,1,-1.2,1,-1.6,0.2,25.4,-0.3,19,16,-1.4,-0.39999999999999997,-1.4
Matchweek 11,11,1,5,-0.6,1.8,0.8,2.4,6.6,-0.6,3,8,0.40000000000000013,0.60000000000000009,1.2000000000000002
Matchweek 12,12,3,1,2,3.4,0.8,3.8,82,0.8,3,19,1.8,2,1
Matchweek 12,12,2,1,1.8,1,1.6,-7.6,-1.2,0.4,3,15,1.2,1.6,0.79999999999999993
Matchweek 12,12,2,0,-1.4,-3.2,-1,3,-130,-1.4,17,7,-1.6,-1.5999999999999999,-0.8
Matchweek 12,12,1,0,0.2,-0.2,0.8,-5.8,192.8,0.5,7,19,-0.19999999999999996,1.4000000000000001,1.2
Matchweek 12,12,5,4,0.6,-1,-1.4,5,19,1.3,7,1,0.39999999999999991,-1.8,-0.60000000000000009
Matchweek 12,12,2,3,-0.4,-4.8,-1.6,-2.2,-26.2,-0.6,11,11,-0.19999999999999996,0.6,0
Matchweek 12,12,3,0,-0.2,1.8,-0.4,-0.4,142.2,0,1,11,-0.19999999999999996,1.8,0.40000000000000013
Matchweek 12,12,1,0,0,4.8,2,-3.4,259,0.2,6,18,0.8,0.89999999999999991,1
Matchweek 12,12,3,2,0.4,1.6,0.2,-7.6,52.6,0.4,10,14,-0.39999999999999991,-0.40000000000000013,0.59999999999999987
Matchweek 12,12,2,2,0.2,-3.8,-0.6,-3.2,-158.2,-0.2,16,3,-0.40000000000000013,-1.4,-1.2000000000000002
Matchweek 13,13,0,1,-0.4,3,1.8,0.4,-124.4,0.9,11,3,0,-0.39999999999999991,-0.40000000000000013
Matchweek 13,13,1,1,-1,-2.4,0,0.8,-21.2,-0.5,19,10,-0.8,-1.4,-0.39999999999999991
Matchweek 13,13,0,3,0.4,-2.2,-0.8,9,-220.8,-0.2,11,6,0,0,-0.40000000000000013
Matchweek 13,13,4,2,-0.8,1.6,0,0.2,12,-0.5,14,17,-0.39999999999999991,0.6,-0.79999999999999993
Matchweek 13,13,2,1,-0.4,-0.8,0.4,-1.4,-135.8,-0.5,18,11,-0.6,-0.79999999999999993,-0.59999999999999987
Matchweek 13,13,1,1,0.8,-6.2,-0.2,0.8,-57.2,-0.4,1,1,-0.40000000000000013,0,0.19999999999999996
Matchweek 13,13,4,1,-1.6,-5.8,-1.4,-4,-111.6,-1.8,7,9,-0.79999999999999982,1.2,-1
Matchweek 13,13,2,3,0.2,0.8,0.4,6.6,-232.2,-0.2,15,7,0,0.19999999999999996,-0.39999999999999991
Matchweek 13,13,1,3,-0.4,-1.6,-2.4,4.2,-4.4,-0.2,20,16,-0.6,0,-0.2
Matchweek 13,13,1,2,-0.4,-3.6,-1.4,10.4,63,-0.7,5,3,-0.39999999999999991,-1,1.2000000000000002
Matchweek 14,14,2,1,0.4,0.4,-1,-7.2,58.6,-0.1,1,17,0.8,1.7999999999999998,1
Matchweek 14,14,2,2,-0.2,-0.8,1.2,5.8,-108.2,-0.4,15,3,-0.59999999999999987,-1.6,-1.2
Matchweek 14,14,4,1,0.6,7,1.4,-0.6,96,1.5,10,18,0.8,0.99999999999999989,0.59999999999999987
Matchweek 14,14,5,0,-0.4,-1.2,1.2,-12.4,47.2,0,19,20,-0.39999999999999997,-0.60000000000000009,0.8
Matchweek 14,14,3,2,1.6,4.8,1,7.2,-92.4,1.8,8,8,0.40000000000000013,-0.40000000000000013,0.8
Matchweek 14,14,3,3,0.8,5.4,1.6,-7.6,110.8,0.5,2,14,1.4000000000000001,1.8,1.4
Matchweek 14,14,2,3,1.8,3.8,2.8,-7,-5.8,0.7,3,5,1,0.60000000000000009,-0.20000000000000018
Matchweek 14,14,1,0,0.8,-0.8,0.2,0.2,-22,0.3,6,7,-0.39999999999999991,1.8,-1.4
Matchweek 14,14,0,1,0.6,0.4,0.4,-1.2,70.8,0.3,15,10,-1,0,-1.2
Matchweek 14,14,1,1,0.2,0.6,-0.6,-3.6,37.8,-0.2,10,13,0,0.19999999999999996,0
Matchweek 15,15,1,0,-1.6,-4,-2.4,1.2,-88.6,-0.8,3,4,0.60000000000000009,0.39999999999999991,0
Matchweek 15,15,2,1,-0.4,-4.4,1,-1,235,-1.2,6,12,-0.40000000000000013,0.80000000000000027,0.39999999999999991
Matchweek 15,15,0,2,-0.6,-4.2,-3.2,-1,52.6,-0.4,14,15,-1,-0.19999999999999996,0.39999999999999991
Matchweek 15,15,3,0,-0.4,-0.2,0.4,0.8,-125.4,-0.5,10,6,0.39999999999999991,-1.8,1
Matchweek 15,15,7,0,0.6,2.4,2.2,0.2,84.2,0.6,12,17,0.4,0.60000000000000009,-0.4
Matchweek 15,15,3,4,-1.4,-7.2,-1.8,4.6,-260.2,-1.4,18,1,-1.5999999999999999,-1.4,-1
Matchweek 15,15,2,2,-1.8,-3.2,-1.8,-2.4,-65.4,-1.5,8,9,0,0,0.39999999999999991
Matchweek 15,15,0,2,-1.4,-10.2,-6.2,11.4,-205.4,-1.4,20,2,-1.2000000000000002,-2.2,-1.4
Matchweek 15,15,1,2,0.2,-0.6,1.2,3,47.2,-0.1,5,10,0,0,1.4000000000000001
Matchweek 15,15,1,0,0,-1.4,-0.6,5.4,-28,0.2,16,19,-0.4,0.60000000000000009,0.60000000000000009
Matchweek 16,16,1,0,-0.6,-2.8,-0.4,1.6,-78.8,0,2,3,-0.39999999999999991,0.60000000000000009,-0.40000000000000013
Matchweek 16,16,1,1,0.2,-0.6,0.8,-1.4,183.4,0.1,6,18,1,2,1.2
Matchweek 16,16,1,2,-0.8,-6.6,-4,5.6,-65.4,-0.4,15,1,-1,-2.4,-0.19999999999999996
Matchweek 16,16,2,0,-1.6,2,-1,-0.8,-137.2,-1,8,10,0.39999999999999991,0.60000000000000009,0
Matchweek 16,16,5,0,1.2,2.6,1.8,1,121.2,0.4,11,11,-0.20000000000000018,0.40000000000000013,-0.4
Matchweek 16,16,1,2,-1.2,-6.2,-2.2,3.4,-273.8,-1.4,18,4,0,-1.6,0
Matchweek 16,16,0,3,-0.6,0,-2.4,-1.2,89.8,0,8,13,0,0,1.2
Matchweek 16,16,2,0,-0.8,-6.4,-1.4,7.4,-91.4,-1.2,20,13,-0.6,-0.79999999999999993,-0.8
Matchweek 16,16,4,1,0.4,1.8,2.2,1.8,122.6,-0.1,5,7,-1,-2.2,1.2000000000000002
Matchweek 16,16,1,1,0.2,0,0.8,-2.4,27,0.3,16,17,0.20000000000000007,0.19999999999999996,0.60000000000000009
